Codelist,Variable_Name,Description
CL_COUNTERPART_SECTOR_GFSFALCS2015,ENH,"External, Nonfinancial corporations, HHs, & NPISH"
CL_COUNTERPART_SECTOR_GFSFALCS2015,EA,Extrabudgetary central government
CL_COUNTERPART_SECTOR_GFSFALCS2015,FC,Financial corporations
CL_COUNTERPART_SECTOR_GFSFALCS2015,GG,General government
CL_COUNTERPART_SECTOR_GFSFALCS2015,HHN,Households & NPISH
CL_COUNTERPART_SECTOR_GFSFALCS2015,IO,International organisations
CL_COUNTERPART_SECTOR_GFSFALCS2015,LG,Local government
CL_COUNTERPART_SECTOR_GFSFALCS2015,NFC,Nonfinancial corporations
CL_COUNTERPART_SECTOR_GFSFALCS2015,OFC,Other financial corporations 
CL_COUNTERPART_SECTOR_GFSFALCS2015,SG,Regional (state/provincial) government
CL_COUNTERPART_SECTOR_GFSFALCS2015,SSF,Social security funds
CL_AREA_GFSYR2014,512,"Afghanistan, Islamic Republic of"
CL_AREA_GFSYR2014,914,Albania
CL_AREA_GFSYR2014,612,Algeria
CL_AREA_GFSYR2014,614,Angola
CL_AREA_GFSYR2014,312,Anguilla
CL_AREA_GFSYR2014,311,Antigua and Barbuda
CL_AREA_GFSYR2014,213,Argentina
CL_AREA_GFSYR2014,911,"Armenia, Republic of"
CL_AREA_GFSYR2014,314,Aruba
CL_AREA_GFSYR2014,193,Australia
CL_AREA_GFSYR2014,122,Austria
CL_AREA_GFSYR2014,912,"Azerbaijan, Republic of"
CL_AREA_GFSYR2014,313,"Bahamas, The"
CL_AREA_GFSYR2014,419,"Bahrain, Kingdom of"
CL_AREA_GFSYR2014,513,Bangladesh
CL_AREA_GFSYR2014,316,Barbados
CL_AREA_GFSYR2014,913,Belarus
CL_AREA_GFSYR2014,124,Belgium
CL_AREA_GFSYR2014,339,Belize
CL_AREA_GFSYR2014,638,Benin
CL_AREA_GFSYR2014,514,Bhutan
CL_AREA_GFSYR2014,218,Bolivia
CL_AREA_GFSYR2014,963,Bosnia and Herzegovina
CL_AREA_GFSYR2014,616,Botswana
CL_AREA_GFSYR2014,223,Brazil
CL_AREA_GFSYR2014,516,Brunei Darussalam
CL_AREA_GFSYR2014,918,Bulgaria
CL_AREA_GFSYR2014,748,Burkina Faso
CL_AREA_GFSYR2014,618,Burundi
CL_AREA_GFSYR2014,624,Cabo Verde
CL_AREA_GFSYR2014,522,Cambodia
CL_AREA_GFSYR2014,622,Cameroon
CL_AREA_GFSYR2014,156,Canada
CL_AREA_GFSYR2014,377,Cayman Islands
CL_AREA_GFSYR2014,626,Central African Republic
CL_AREA_GFSYR2014,628,Chad
CL_AREA_GFSYR2014,228,Chile
CL_AREA_GFSYR2014,532,"China, P.R.: Hong Kong"
CL_AREA_GFSYR2014,546,"China, P.R.: Macao"
CL_AREA_GFSYR2014,924,"China, P.R.: Mainland"
CL_AREA_GFSYR2014,233,Colombia
CL_AREA_GFSYR2014,632,Comoros
CL_AREA_GFSYR2014,636,"Congo, Democratic Republic of"
CL_AREA_GFSYR2014,634,"Congo, Republic of"
CL_AREA_GFSYR2014,815,Cook Islands
CL_AREA_GFSYR2014,238,Costa Rica
CL_AREA_GFSYR2014,662,Cote d'Ivoire
CL_AREA_GFSYR2014,960,Croatia
CL_AREA_GFSYR2014,355,Curacao & St. Maarten
CL_AREA_GFSYR2014,423,Cyprus
CL_AREA_GFSYR2014,935,Czech Republic
CL_AREA_GFSYR2014,128,Denmark
CL_AREA_GFSYR2014,611,Djibouti
CL_AREA_GFSYR2014,321,Dominica
CL_AREA_GFSYR2014,243,Dominican Republic
CL_AREA_GFSYR2014,248,Ecuador
CL_AREA_GFSYR2014,469,Egypt
CL_AREA_GFSYR2014,253,El Salvador
CL_AREA_GFSYR2014,642,Equatorial Guinea
CL_AREA_GFSYR2014,643,Eritrea
CL_AREA_GFSYR2014,939,Estonia
CL_AREA_GFSYR2014,644,Ethiopia
CL_AREA_GFSYR2014,163,Euro Area
CL_AREA_GFSYR2014,819,Fiji
CL_AREA_GFSYR2014,172,Finland
CL_AREA_GFSYR2014,132,France
CL_AREA_GFSYR2014,646,Gabon
CL_AREA_GFSYR2014,648,"Gambia, The"
CL_AREA_GFSYR2014,915,Georgia
CL_AREA_GFSYR2014,134,Germany
CL_AREA_GFSYR2014,652,Ghana
CL_AREA_GFSYR2014,174,Greece
CL_AREA_GFSYR2014,328,Grenada
CL_AREA_GFSYR2014,258,Guatemala
CL_AREA_GFSYR2014,656,Guinea
CL_AREA_GFSYR2014,654,Guinea-Bissau
CL_AREA_GFSYR2014,336,Guyana
CL_AREA_GFSYR2014,263,Haiti
CL_AREA_GFSYR2014,268,Honduras
CL_AREA_GFSYR2014,944,Hungary
CL_AREA_GFSYR2014,176,Iceland
CL_AREA_GFSYR2014,534,India
CL_AREA_GFSYR2014,536,Indonesia
CL_AREA_GFSYR2014,429,"Iran, Islamic Republic of"
CL_AREA_GFSYR2014,433,Iraq
CL_AREA_GFSYR2014,178,Ireland
CL_AREA_GFSYR2014,436,Israel
CL_AREA_GFSYR2014,136,Italy
CL_AREA_GFSYR2014,343,Jamaica
CL_AREA_GFSYR2014,158,Japan
CL_AREA_GFSYR2014,439,Jordan
CL_AREA_GFSYR2014,916,Kazakhstan
CL_AREA_GFSYR2014,664,Kenya
CL_AREA_GFSYR2014,826,Kiribati
CL_AREA_GFSYR2014,542,"Korea, Republic of"
CL_AREA_GFSYR2014,967,"Kosovo, Republic of"
CL_AREA_GFSYR2014,443,Kuwait
CL_AREA_GFSYR2014,917,Kyrgyz Republic
CL_AREA_GFSYR2014,544,Lao People's Democratic Republic
CL_AREA_GFSYR2014,941,Latvia
CL_AREA_GFSYR2014,446,Lebanon
CL_AREA_GFSYR2014,666,Lesotho
CL_AREA_GFSYR2014,668,Liberia
CL_AREA_GFSYR2014,672,Libya
CL_AREA_GFSYR2014,946,Lithuania
CL_AREA_GFSYR2014,137,Luxembourg
CL_AREA_GFSYR2014,962,"Macedonia, FYR"
CL_AREA_GFSYR2014,674,Madagascar
CL_AREA_GFSYR2014,676,Malawi
CL_AREA_GFSYR2014,548,Malaysia
CL_AREA_GFSYR2014,556,Maldives
CL_AREA_GFSYR2014,678,Mali
CL_AREA_GFSYR2014,181,Malta
CL_AREA_GFSYR2014,867,"Marshall Islands, Republic of"
CL_AREA_GFSYR2014,682,Mauritania
CL_AREA_GFSYR2014,684,Mauritius
CL_AREA_GFSYR2014,273,Mexico
CL_AREA_GFSYR2014,868,"Micronesia, Federated States of"
CL_AREA_GFSYR2014,921,Moldova
CL_AREA_GFSYR2014,183,Monaco
CL_AREA_GFSYR2014,948,Mongolia
CL_AREA_GFSYR2014,943,Montenegro
CL_AREA_GFSYR2014,351,Montserrat
CL_AREA_GFSYR2014,686,Morocco
CL_AREA_GFSYR2014,688,Mozambique
CL_AREA_GFSYR2014,518,Myanmar
CL_AREA_GFSYR2014,728,Namibia
CL_AREA_GFSYR2014,836,Nauru
CL_AREA_GFSYR2014,558,Nepal
CL_AREA_GFSYR2014,138,Netherlands
CL_AREA_GFSYR2014,353,Netherlands Antilles
CL_AREA_GFSYR2014,196,New Zealand
CL_AREA_GFSYR2014,278,Nicaragua
CL_AREA_GFSYR2014,692,Niger
CL_AREA_GFSYR2014,694,Nigeria
CL_AREA_GFSYR2014,142,Norway
CL_AREA_GFSYR2014,449,Oman
CL_AREA_GFSYR2014,564,Pakistan
CL_AREA_GFSYR2014,565,Palau
CL_AREA_GFSYR2014,283,Panama
CL_AREA_GFSYR2014,853,Papua New Guinea
CL_AREA_GFSYR2014,288,Paraguay
CL_AREA_GFSYR2014,293,Peru
CL_AREA_GFSYR2014,566,Philippines
CL_AREA_GFSYR2014,964,Poland
CL_AREA_GFSYR2014,182,Portugal
CL_AREA_GFSYR2014,453,Qatar
CL_AREA_GFSYR2014,968,Romania
CL_AREA_GFSYR2014,922,Russian Federation
CL_AREA_GFSYR2014,714,Rwanda
CL_AREA_GFSYR2014,862,Samoa
CL_AREA_GFSYR2014,135,San Marino
CL_AREA_GFSYR2014,716,Sao Tome and Principe
CL_AREA_GFSYR2014,456,Saudi Arabia
CL_AREA_GFSYR2014,722,Senegal
CL_AREA_GFSYR2014,965,Serbia and Montenegro
CL_AREA_GFSYR2014,942,"Serbia, Republic of"
CL_AREA_GFSYR2014,718,Seychelles
CL_AREA_GFSYR2014,724,Sierra Leone
CL_AREA_GFSYR2014,576,Singapore
CL_AREA_GFSYR2014,936,Slovak Republic
CL_AREA_GFSYR2014,961,Slovenia
CL_AREA_GFSYR2014,813,Solomon Islands
CL_AREA_GFSYR2014,726,Somalia
CL_AREA_GFSYR2014,199,South Africa
CL_AREA_GFSYR2014,733,South Sudan
CL_AREA_GFSYR2014,184,Spain
CL_AREA_GFSYR2014,524,Sri Lanka
CL_AREA_GFSYR2014,361,St. Kitts and Nevis
CL_AREA_GFSYR2014,362,St. Lucia
CL_AREA_GFSYR2014,364,St. Vincent and the Grenadines
CL_AREA_GFSYR2014,732,Sudan
CL_AREA_GFSYR2014,366,Suriname
CL_AREA_GFSYR2014,734,Swaziland
CL_AREA_GFSYR2014,144,Sweden
CL_AREA_GFSYR2014,146,Switzerland
CL_AREA_GFSYR2014,463,Syrian Arab Republic
CL_AREA_GFSYR2014,923,Tajikistan
CL_AREA_GFSYR2014,738,Tanzania
CL_AREA_GFSYR2014,578,Thailand
CL_AREA_GFSYR2014,537,"Timor-Leste, Dem. Rep. of"
CL_AREA_GFSYR2014,742,Togo
CL_AREA_GFSYR2014,866,Tonga
CL_AREA_GFSYR2014,369,Trinidad and Tobago
CL_AREA_GFSYR2014,744,Tunisia
CL_AREA_GFSYR2014,186,Turkey
CL_AREA_GFSYR2014,925,Turkmenistan
CL_AREA_GFSYR2014,869,Tuvalu
CL_AREA_GFSYR2014,746,Uganda
CL_AREA_GFSYR2014,926,Ukraine
CL_AREA_GFSYR2014,466,United Arab Emirates
CL_AREA_GFSYR2014,112,United Kingdom
CL_AREA_GFSYR2014,111,United States
CL_AREA_GFSYR2014,298,Uruguay
CL_AREA_GFSYR2014,927,Uzbekistan
CL_AREA_GFSYR2014,846,Vanuatu
CL_AREA_GFSYR2014,299,"Venezuela, Republica Bolivariana de"
CL_AREA_GFSYR2014,582,Vietnam
CL_AREA_GFSYR2014,487,West Bank and Gaza
CL_AREA_GFSYR2014,473,Yemen Arab Rep.
CL_AREA_GFSYR2014,474,"Yemen, Republic of"
CL_AREA_GFSYR2014,754,Zambia
CL_AREA_GFSYR2014,698,Zimbabwe
CL_SECTOR_GFSYR2014,S1311B,Budgetary central government
CL_SECTOR_GFSYR2014,S1311,Central government (excl. social security funds)
CL_SECTOR_GFSYR2014,S1321,Central government (incl. social security funds)
CL_SECTOR_GFSYR2014,S13112,Extrabudgetary central government
CL_SECTOR_GFSYR2014,S13,General government
CL_SECTOR_GFSYR2014,S1313,Local governments
CL_SECTOR_GFSYR2014,S1314,Social security funds
CL_SECTOR_GFSYR2014,S1312,State governments
CL_UNIT_GFSYR2014,XDC,Domestic currency
CL_UNIT_GFSYR2014,XDC_R_B1GQ,Percent of GDP
CL_INDICATOR_GFSYR2014,GF1151,Customs & other import duties
CL_INDICATOR_GFSYR2014,GF1412,Dividend revenue
CL_INDICATOR_GFSYR2014,GF1142,Excise taxes
CL_INDICATOR_GFSYR2014,GF1141,General taxes on goods & services
CL_INDICATOR_GFSYR2014,GF1M13A,Grants in cash
CL_INDICATOR_GFSYR2014,GF1M13B,Grants in kind
CL_INDICATOR_GFSYR2014,GF13,Grants revenue
CL_INDICATOR_GFSYR2014,GF131,Grants revenue from foreign govts
CL_INDICATOR_GFSYR2014,GF1312,Grants revenue from foreign govts: capital
CL_INDICATOR_GFSYR2014,GF1311,Grants revenue from foreign govts: current
CL_INDICATOR_GFSYR2014,GF132,Grants revenue from int orgs
CL_INDICATOR_GFSYR2014,GF1322,Grants revenue from int orgs: capital
CL_INDICATOR_GFSYR2014,GF1321,Grants revenue from int orgs: current
CL_INDICATOR_GFSYR2014,GF133,Grants revenue from other gen govt
CL_INDICATOR_GFSYR2014,GF1332,Grants revenue from other gen govt: capital
CL_INDICATOR_GFSYR2014,GF1331,Grants revenue from other gen govt: current
CL_INDICATOR_GFSYR2014,GF1223,Imputed social contributions revenue
CL_INDICATOR_GFSYR2014,GF1411,Interest revenue
CL_INDICATOR_GFSYR2014,GF14111,Interest revenue from nonresidents
CL_INDICATOR_GFSYR2014,GF14113,Interest revenue from other gen govt
CL_INDICATOR_GFSYR2014,GF14112,Interest revenue from residents other than gen govt
CL_INDICATOR_GFSYR2014,GF1136,Other recurrent taxes on property
CL_INDICATOR_GFSYR2014,GF14,Other revenue
CL_INDICATOR_GFSYR2014,GF122,Other social contributions revenue
CL_INDICATOR_GFSYR2014,GF1221,Other social contributions revenue: employees
CL_INDICATOR_GFSYR2014,GF1222,Other social contributions revenue: employers
CL_INDICATOR_GFSYR2014,GF116,Other taxes n.e.c.
CL_INDICATOR_GFSYR2014,GF1146,Other taxes on goods & services
CL_INDICATOR_GFSYR2014,GF1156,Other taxes on int trade & transactions
CL_INDICATOR_GFSYR2014,GF1414,Property income from investment income disbursements
CL_INDICATOR_GFSYR2014,GF141,Property income revenue
CL_INDICATOR_GFSYR2014,GF1131,Recurrent taxes on immovable property
CL_INDICATOR_GFSYR2014,GF1132,Recurrent taxes on net wealth
CL_INDICATOR_GFSYR2014,GF1416,Reinvested earnings on FDI
CL_INDICATOR_GFSYR2014,GF1415,Rent revenue
CL_INDICATOR_GFSYR2014,GF1,Revenue
CL_INDICATOR_GFSYR2014,GF1452,Revenue from  NI & SGS: capital claims
CL_INDICATOR_GFSYR2014,GF14513,Revenue from  NI & SGS: current claims
CL_INDICATOR_GFSYR2014,GF14512,Revenue from  NI & SGS: fees
CL_INDICATOR_GFSYR2014,GF14511,Revenue from  NI & SGS: premiums
CL_INDICATOR_GFSYR2014,GF145,"Revenue from  NI & SGS: premiums, fees & claims"
CL_INDICATOR_GFSYR2014,GF1451,"Revenue from  NI & SGS: premiums, fees & current claims"
CL_INDICATOR_GFSYR2014,GF1422,Revenue from administrative fees
CL_INDICATOR_GFSYR2014,GF143,"Revenue from fines, penalties & forfeits"
CL_INDICATOR_GFSYR2014,GF1424,Revenue from imputed sales of goods & services
CL_INDICATOR_GFSYR2014,GF14412,Revenue from other current transfers: not subsidies
CL_INDICATOR_GFSYR2014,GF14411,Revenue from other current transfers: subsidies
CL_INDICATOR_GFSYR2014,GF144,Revenue from other transfers
CL_INDICATOR_GFSYR2014,GF1442,Revenue from other transfers: capital
CL_INDICATOR_GFSYR2014,GF1441,Revenue from other transfers: current
CL_INDICATOR_GFSYR2014,GF142,Revenue from sales of goods & services
CL_INDICATOR_GFSYR2014,GF1421,Revenue from sales of market establishments
CL_INDICATOR_GFSYR2014,GF1423,Revenue from sales of nonmarket establishments
CL_INDICATOR_GFSYR2014,GF11412,Sales taxes
CL_INDICATOR_GFSYR2014,GF1213,Self/non-employed social contributions revenue
CL_INDICATOR_GFSYR2014,GF12,Social contributions
CL_INDICATOR_GFSYR2014,GF121,Social security contributions revenue
CL_INDICATOR_GFSYR2014,GF1212,Social security contributions revenue: employers
CL_INDICATOR_GFSYR2014,GF1211,Social security contributions: revenue employees
CL_INDICATOR_GFSYR2014,GF11,Tax revenue
CL_INDICATOR_GFSYR2014,GF1135,Taxes in the form of capital levies on property
CL_INDICATOR_GFSYR2014,GF1143,Taxes in the form of profits of fiscal monopolies
CL_INDICATOR_GFSYR2014,GF1133,"Taxes on estate, inheritance, & gifts"
CL_INDICATOR_GFSYR2014,GF1154,Taxes on exchange profits
CL_INDICATOR_GFSYR2014,GF1152,Taxes on exports
CL_INDICATOR_GFSYR2014,GF11414,Taxes on financial & capital transactions
CL_INDICATOR_GFSYR2014,GF1155,Taxes on foreign exchange 
CL_INDICATOR_GFSYR2014,GF114,Taxes on goods & services
CL_INDICATOR_GFSYR2014,GF111,"Taxes on income, profits, & capital gains"
CL_INDICATOR_GFSYR2014,GF1112,"Taxes on income, profits, & capital gains: corporations"
CL_INDICATOR_GFSYR2014,GF1111,"Taxes on income, profits, & capital gains: individuals"
CL_INDICATOR_GFSYR2014,GF1113,"Taxes on income, profits, & capital gains: other"
CL_INDICATOR_GFSYR2014,GF115,Taxes on int trade & transactions
CL_INDICATOR_GFSYR2014,GF112,Taxes on payroll & workforce
CL_INDICATOR_GFSYR2014,GF1153,Taxes on profits of export/import monopolies
CL_INDICATOR_GFSYR2014,GF113,Taxes on property
CL_INDICATOR_GFSYR2014,GF1144,Taxes on specific services
CL_INDICATOR_GFSYR2014,GF1145,Taxes on use of/permission to use goods
CL_INDICATOR_GFSYR2014,GF11452,Taxes on use of/permission to use goods: other
CL_INDICATOR_GFSYR2014,GF11451,Taxes on use of/permission to use goods: vehicles
CL_INDICATOR_GFSYR2014,GF11413,Turnover & general taxes on goods & services
CL_INDICATOR_GFSYR2014,GF1214,Unallocable social contributions revenue
CL_INDICATOR_GFSYR2014,GF11411,Value-added taxes
CL_INDICATOR_GFSYR2014,GF1413,Withdrawals of income from quasi-corporations
CL_AREA_GFSSSUC2015,AF,Afghanistan
CL_AREA_GFSSSUC2015,AL,Albania
CL_AREA_GFSSSUC2015,DZ,Algeria
CL_AREA_GFSSSUC2015,AO,Angola
CL_AREA_GFSSSUC2015,AI,Anguilla
CL_AREA_GFSSSUC2015,AG,Antigua and Barbuda
CL_AREA_GFSSSUC2015,AR,Argentina
CL_AREA_GFSSSUC2015,AM,Armenia
CL_AREA_GFSSSUC2015,AW,Aruba
CL_AREA_GFSSSUC2015,AU,Australia
CL_AREA_GFSSSUC2015,AT,Austria
CL_AREA_GFSSSUC2015,AZ,Azerbaijan
CL_AREA_GFSSSUC2015,BS,Bahamas
CL_AREA_GFSSSUC2015,BH,Bahrain
CL_AREA_GFSSSUC2015,BD,Bangladesh
CL_AREA_GFSSSUC2015,BB,Barbados
CL_AREA_GFSSSUC2015,BY,Belarus
CL_AREA_GFSSSUC2015,BE,Belgium
CL_AREA_GFSSSUC2015,BZ,Belize
CL_AREA_GFSSSUC2015,BJ,Benin
CL_AREA_GFSSSUC2015,BT,Bhutan
CL_AREA_GFSSSUC2015,BO,Bolivia
CL_AREA_GFSSSUC2015,BA,Bosnia and Herzegovina
CL_AREA_GFSSSUC2015,BW,Botswana
CL_AREA_GFSSSUC2015,BR,Brazil
CL_AREA_GFSSSUC2015,BN,Brunei Darussalam
CL_AREA_GFSSSUC2015,BG,Bulgaria
CL_AREA_GFSSSUC2015,BF,Burkina Faso
CL_AREA_GFSSSUC2015,BI,Burundi
CL_AREA_GFSSSUC2015,CV,Cape Verde
CL_AREA_GFSSSUC2015,KH,Cambodia
CL_AREA_GFSSSUC2015,CM,Cameroon
CL_AREA_GFSSSUC2015,CA,Canada
CL_AREA_GFSSSUC2015,KY,Cayman Islands
CL_AREA_GFSSSUC2015,CF,Central African Republic
CL_AREA_GFSSSUC2015,TD,Chad
CL_AREA_GFSSSUC2015,CL,Chile
CL_AREA_GFSSSUC2015,HK,"Hong Kong, China"
CL_AREA_GFSSSUC2015,MO,Macao
CL_AREA_GFSSSUC2015,CN,China
CL_AREA_GFSSSUC2015,CO,Colombia
CL_AREA_GFSSSUC2015,KM,Comoros
CL_AREA_GFSSSUC2015,CD,"Congo, the Democratic Republic of the"
CL_AREA_GFSSSUC2015,CG,Congo
CL_AREA_GFSSSUC2015,CK,Cook Islands
CL_AREA_GFSSSUC2015,CR,Costa Rica
CL_AREA_GFSSSUC2015,CI,Cote d`Ivoire
CL_AREA_GFSSSUC2015,HR,Croatia
CL_AREA_GFSSSUC2015,1C_355,Curacao & St. Maarten
CL_AREA_GFSSSUC2015,CY,Cyprus
CL_AREA_GFSSSUC2015,CZ,Czech Republic
CL_AREA_GFSSSUC2015,DK,Denmark
CL_AREA_GFSSSUC2015,DJ,Djibouti
CL_AREA_GFSSSUC2015,DM,Dominica
CL_AREA_GFSSSUC2015,DO,Dominican Republic
CL_AREA_GFSSSUC2015,EC,Ecuador
CL_AREA_GFSSSUC2015,EG,Egypt
CL_AREA_GFSSSUC2015,SV,El Salvador
CL_AREA_GFSSSUC2015,GQ,Equatorial Guinea
CL_AREA_GFSSSUC2015,ER,Eritrea
CL_AREA_GFSSSUC2015,EE,Estonia
CL_AREA_GFSSSUC2015,ET,Ethiopia
CL_AREA_GFSSSUC2015,U2,Euro area (Member States and Institutions of the Euro Area) changing composition
CL_AREA_GFSSSUC2015,FJ,Fiji
CL_AREA_GFSSSUC2015,FI,Finland
CL_AREA_GFSSSUC2015,FR,France
CL_AREA_GFSSSUC2015,GA,Gabon
CL_AREA_GFSSSUC2015,GM,Gambia
CL_AREA_GFSSSUC2015,GE,Georgia
CL_AREA_GFSSSUC2015,DE,Germany
CL_AREA_GFSSSUC2015,GH,Ghana
CL_AREA_GFSSSUC2015,GR,Greece
CL_AREA_GFSSSUC2015,GD,Grenada
CL_AREA_GFSSSUC2015,GT,Guatemala
CL_AREA_GFSSSUC2015,GN,Guinea
CL_AREA_GFSSSUC2015,GW,Guinea-Bissau
CL_AREA_GFSSSUC2015,GY,Guyana
CL_AREA_GFSSSUC2015,HT,Haiti
CL_AREA_GFSSSUC2015,HN,Honduras
CL_AREA_GFSSSUC2015,HU,Hungary
CL_AREA_GFSSSUC2015,IS,Iceland
CL_AREA_GFSSSUC2015,IN,India
CL_AREA_GFSSSUC2015,ID,Indonesia
CL_AREA_GFSSSUC2015,IR,"Iran, Islamic Republic of"
CL_AREA_GFSSSUC2015,IQ,Iraq
CL_AREA_GFSSSUC2015,IE,Ireland
CL_AREA_GFSSSUC2015,IL,Israel
CL_AREA_GFSSSUC2015,IT,Italy
CL_AREA_GFSSSUC2015,JM,Jamaica
CL_AREA_GFSSSUC2015,JP,Japan
CL_AREA_GFSSSUC2015,JO,Jordan
CL_AREA_GFSSSUC2015,KZ,Kazakhstan
CL_AREA_GFSSSUC2015,KE,Kenya
CL_AREA_GFSSSUC2015,KI,Kiribati
CL_AREA_GFSSSUC2015,KR,"Korea, Republic of"
CL_AREA_GFSSSUC2015,XK,Kosovo
CL_AREA_GFSSSUC2015,KW,Kuwait
CL_AREA_GFSSSUC2015,KG,Kyrgyzstan
CL_AREA_GFSSSUC2015,LA,Lao People`s Democratic Republic
CL_AREA_GFSSSUC2015,LV,Latvia
CL_AREA_GFSSSUC2015,LB,Lebanon
CL_AREA_GFSSSUC2015,LS,Lesotho
CL_AREA_GFSSSUC2015,LR,Liberia
CL_AREA_GFSSSUC2015,LY,Libya
CL_AREA_GFSSSUC2015,LT,Lithuania
CL_AREA_GFSSSUC2015,LU,Luxembourg
CL_AREA_GFSSSUC2015,MK,"Macedonia, The Former Yugoslav Republic of"
CL_AREA_GFSSSUC2015,MG,Madagascar
CL_AREA_GFSSSUC2015,MW,Malawi
CL_AREA_GFSSSUC2015,MY,Malaysia
CL_AREA_GFSSSUC2015,MV,Maldives
CL_AREA_GFSSSUC2015,ML,Mali
CL_AREA_GFSSSUC2015,MT,Malta
CL_AREA_GFSSSUC2015,MH,Marshall islands
CL_AREA_GFSSSUC2015,MR,Mauritania
CL_AREA_GFSSSUC2015,MU,Mauritius
CL_AREA_GFSSSUC2015,MX,Mexico
CL_AREA_GFSSSUC2015,FM,"Micronesia, Federated States of"
CL_AREA_GFSSSUC2015,MD,"Moldova, Republic of"
CL_AREA_GFSSSUC2015,MC,Monaco
CL_AREA_GFSSSUC2015,MN,Mongolia
CL_AREA_GFSSSUC2015,ME,Montenegro
CL_AREA_GFSSSUC2015,MS,Montserrat
CL_AREA_GFSSSUC2015,MA,Morocco
CL_AREA_GFSSSUC2015,MZ,Mozambique
CL_AREA_GFSSSUC2015,MM,Myanmar
CL_AREA_GFSSSUC2015,NA,Namibia
CL_AREA_GFSSSUC2015,NR,Nauru
CL_AREA_GFSSSUC2015,NP,Nepal
CL_AREA_GFSSSUC2015,NL,Netherlands
CL_AREA_GFSSSUC2015,AN,Netherlands Antilles
CL_AREA_GFSSSUC2015,NZ,New Zealand
CL_AREA_GFSSSUC2015,NI,Nicaragua
CL_AREA_GFSSSUC2015,NE,Niger
CL_AREA_GFSSSUC2015,NG,Nigeria
CL_AREA_GFSSSUC2015,NO,Norway
CL_AREA_GFSSSUC2015,OM,Oman
CL_AREA_GFSSSUC2015,PK,Pakistan
CL_AREA_GFSSSUC2015,PW,Palau
CL_AREA_GFSSSUC2015,PA,Panama
CL_AREA_GFSSSUC2015,PG,Papua New Guinea
CL_AREA_GFSSSUC2015,PY,Paraguay
CL_AREA_GFSSSUC2015,PE,Peru
CL_AREA_GFSSSUC2015,PH,Philippines
CL_AREA_GFSSSUC2015,PL,Poland
CL_AREA_GFSSSUC2015,PT,Portugal
CL_AREA_GFSSSUC2015,QA,Qatar
CL_AREA_GFSSSUC2015,RO,Romania
CL_AREA_GFSSSUC2015,RU,Russian Federation
CL_AREA_GFSSSUC2015,RW,Rwanda
CL_AREA_GFSSSUC2015,WS,Samoa
CL_AREA_GFSSSUC2015,SM,San Marino
CL_AREA_GFSSSUC2015,ST,Sao Tome and Principe
CL_AREA_GFSSSUC2015,SA,Saudi Arabia
CL_AREA_GFSSSUC2015,SN,Senegal
CL_AREA_GFSSSUC2015,CS,Serbia and Montenegro
CL_AREA_GFSSSUC2015,RS,Serbia
CL_AREA_GFSSSUC2015,SC,Seychelles
CL_AREA_GFSSSUC2015,SL,Sierra Leone
CL_AREA_GFSSSUC2015,SG,Singapore
CL_AREA_GFSSSUC2015,SK,Slovakia
CL_AREA_GFSSSUC2015,SI,Slovenia
CL_AREA_GFSSSUC2015,SB,Solomon Islands
CL_AREA_GFSSSUC2015,SO,Somalia
CL_AREA_GFSSSUC2015,ZA,South Africa
CL_AREA_GFSSSUC2015,SS,South Sudan
CL_AREA_GFSSSUC2015,ES,Spain
CL_AREA_GFSSSUC2015,LK,Sri Lanka
CL_AREA_GFSSSUC2015,KN,Saint Kitts and Nevis
CL_AREA_GFSSSUC2015,LC,Saint Lucia
CL_AREA_GFSSSUC2015,VC,Saint Vincent and the Grenadines
CL_AREA_GFSSSUC2015,SD,Sudan
CL_AREA_GFSSSUC2015,SR,Suriname
CL_AREA_GFSSSUC2015,SZ,Swaziland
CL_AREA_GFSSSUC2015,SE,Sweden
CL_AREA_GFSSSUC2015,CH,Switzerland
CL_AREA_GFSSSUC2015,SY,Syrian Arab Republic
CL_AREA_GFSSSUC2015,TJ,Tajikistan
CL_AREA_GFSSSUC2015,TZ,"Tanzania, United Republic of"
CL_AREA_GFSSSUC2015,TH,Thailand
CL_AREA_GFSSSUC2015,TL,Timor-Leste
CL_AREA_GFSSSUC2015,TG,Togo
CL_AREA_GFSSSUC2015,TO,Tonga
CL_AREA_GFSSSUC2015,TT,Trinidad and Tobago
CL_AREA_GFSSSUC2015,TN,Tunisia
CL_AREA_GFSSSUC2015,TR,Turkey
CL_AREA_GFSSSUC2015,TM,Turkmenistan
CL_AREA_GFSSSUC2015,TV,Tuvalu
CL_AREA_GFSSSUC2015,UG,Uganda
CL_AREA_GFSSSUC2015,UA,Ukraine
CL_AREA_GFSSSUC2015,AE,United Arab Emirates
CL_AREA_GFSSSUC2015,GB,United Kingdom
CL_AREA_GFSSSUC2015,US,United States
CL_AREA_GFSSSUC2015,UY,Uruguay
CL_AREA_GFSSSUC2015,UZ,Uzbekistan
CL_AREA_GFSSSUC2015,VU,Vanuatu
CL_AREA_GFSSSUC2015,VE,"Venezuela, Bolivarian Republic"
CL_AREA_GFSSSUC2015,VN,Viet Nam
CL_AREA_GFSSSUC2015,PS,"Palestine, State of"
CL_AREA_GFSSSUC2015,1C_473,Yemen Arab Rep.
CL_AREA_GFSSSUC2015,YE,Yemen
